data,categoria,unidades,preco_medio,receita
2023-04-06,Moda,399,167.65,66892.35
2023-04-07,Beleza,373,95.94,35785.62
2023-04-07,Casa & Jardim,184,239.21,44014.64
2023-04-07,Eletrônicos,373,896.86,334528.78
2023-04-07,Esportes,152,324.49,49322.48
2023-04-07,Moda,347,188.95,65565.65
2023-04-08,Beleza,399,87.49,34908.51
2023-04-08,Casa & Jardim,227,244.21,55435.67
2023-04-08,Eletrônicos,440,787.03,346293.2
2023-04-08,Esportes,174,327.2,56932.8
2023-04-08,Moda,555,189.67,105266.85
2023-04-09,Beleza,503,101.38,50994.14
2023-04-09,Casa & Jardim,259,242.01,62680.59
2023-04-09,Eletrônicos,363,863.09,313301.67
2023-04-09,Esportes,178,315.59,56175.02
2023-04-09,Moda,618,187.81,116066.58
2023-04-10,Beleza,347,91.51,31753.97
2023-04-10,Casa & Jardim,188,257.11,48336.68
2023-04-10,Eletrônicos,274,792.47,217136.78
2023-04-10,Esportes,121,327.89,39674.69
2023-04-10,Moda,349,184.45,64373.05
2023-04-11,Beleza,400,100.8,40320.0
2023-04-11,Casa & Jardim,179,244.16,43704.64
2023-04-11,Eletrônicos,268,876.7,234955.6
2023-04-11,Esportes,119,315.71,37569.49
2023-04-11,Moda,310,177.85,55133.5
2023-04-12,Beleza,296,101.72,30109.12
2023-04-12,Casa & Jardim,143,254.79,36434.97
2023-04-12,Eletrônicos,343,790.89,271275.27
2023-04-12,Esportes,146,323.33,47206.18
2023-04-12,Moda,422,166.68,70338.96
2023-04-13,Beleza,370,97.57,36100.9
2023-04-13,Casa & Jardim,196,265.05,51949.8
2023-04-13,Eletrônicos,274,824.88,226017.12
2023-04-13,Esportes,126,338.36,42633.36
2023-04-13,Moda,438,165.6,72532.8
2023-04-14,Beleza,448,93.64,41950.72
2023-04-14,Casa & Jardim,202,240.68,48617.36
2023-04-14,Eletrônicos,410,825.35,338393.5
2023-04-14,Esportes,165,328.88,54265.2
2023-04-14,Moda,447,177.6,79387.2
2023-04-15,Beleza,463,90.3,41808.9
2023-04-15,Casa & Jardim,258,280.56,72384.48
2023-04-15,Eletrônicos,403,867.12,349449.36
2023-04-15,Esportes,175,300.29,52550.75
2023-04-15,Moda,500,193.62,96810.0
2023-04-16,Beleza,489,99.42,48616.38
2023-04-16,Casa & Jardim,283,253.4,71712.2
2023-04-16,Eletrônicos,400,813.68,325472.0
2023-04-16,Esportes,168,342.78,57587.04
2023-04-16,Moda,535,172.11,92078.85
2023-04-17,Beleza,294,93.24,27412.56
2023-04-17,Casa & Jardim,172,257.68,44320.96
2023-04-17,Eletrônicos,321,785.32,252087.72
2023-04-17,Esportes,167,301.65,50375.55
2023-04-17,Moda,349,172.24,60111.76
2023-04-18,Beleza,336,100.39,33731.04
2023-04-18,Casa & Jardim,178,275.04,48957.12
2023-04-18,Eletrônicos,282,909.71,256538.22
2023-04-18,Esportes,111,343.39,38116.29
2023-04-18,Moda,337,165.64,55820.68
2023-04-19,Beleza,339,89.19,30235.41
2023-04-19,Casa & Jardim,237,275.23,65229.51
2023-04-19,Eletrônicos,336,890.63,299251.68
2023-04-19,Esportes,165,311.29,51362.85
2023-04-19,Moda,441,186.97,82453.77
2023-04-20,Beleza,433,91.23,39502.59
2023-04-20,Casa & Jardim,198,259.3,51341.4
2023-04-20,Eletrônicos,287,847.26,243163.62
2023-04-20,Esportes,156,345.37,53877.72
2023-04-20,Moda,366,190.03,69550.98
2023-04-21,Beleza,446,95.51,42597.46
2023-04-21,Casa & Jardim,216,280.25,60534.0
2023-04-21,Eletrônicos,409,867.34,354742.06
2023-04-21,Esportes,148,307.34,45486.32
2023-04-21,Moda,386,174.97,67538.42
2023-04-22,Beleza,549,96.47,52962.03
2023-04-22,Casa & Jardim,225,261.6,58860.0
2023-04-22,Eletrônicos,374,839.3,313898.2
2023-04-22,Esportes,203,309.5,62828.5
2023-04-22,Moda,500,186.12,93060.0
2023-04-23,Beleza,566,95.35,53968.1
2023-04-23,Casa & Jardim,269,280.47,75446.43
2023-04-23,Eletrônicos,462,882.31,407627.22
2023-04-23,Esportes,130,295.18,38373.4
2023-04-23,Moda,505,176.28,89021.4
2023-04-24,Beleza,346,89.17,30852.82
2023-04-24,Casa & Jardim,162,239.49,38797.38
2023-04-24,Eletrônicos,275,830.23,228313.25
2023-04-24,Esportes,123,317.11,39004.53
2023-04-24,Moda,421,191.58,80655.18
2023-04-25,Beleza,360,101.64,36590.4
2023-04-25,Casa & Jardim,205,255.98,52475.9
2023-04-25,Eletrônicos,270,821.06,221686.2
2023-04-25,Esportes,116,303.16,35166.56
2023-04-25,Moda,358,182.61,65374.38
2023-04-26,Beleza,330,92.09,30389.7
2023-04-26,Casa & Jardim,201,253.23,50899.23
2023-04-26,Eletrônicos,262,787.72,206382.64
2023-04-26,Esportes,144,298.76,43021.44
2023-04-26,Moda,483,184.64,89181.12
2023-04-27,Beleza,406,91.17,37015.02
2023-04-27,Casa & Jardim,180,273.62,49251.6
2023-04-27,Eletrônicos,279,784.43,218855.97
2023-04-27,Esportes,154,327.68,50462.72
2023-04-27,Moda,425,186.03,79062.75
2023-04-28,Beleza,467,87.95,41072.65
2023-04-28,Casa & Jardim,198,242.04,47923.92
2023-04-28,Eletrônicos,344,834.27,286988.88
2023-04-28,Esportes,167,294.55,49189.85
2023-04-28,Moda,431,170.42,73451.02
2023-04-29,Beleza,520,90.43,47023.6
2023-04-29,Casa & Jardim,227,246.98,56064.46
2023-04-29,Eletrônicos,406,874.43,355018.58
2023-04-29,Esportes,186,307.09,57118.74
2023-04-29,Moda,571,193.02,110214.42
2023-04-30,Beleza,465,93.04,43263.6
2023-04-30,Casa & Jardim,197,256.56,50542.32
2023-04-30,Eletrônicos,437,910.48,397879.76
2023-04-30,Esportes,202,299.08,60414.16
2023-04-30,Moda,632,166.82,105430.24
2023-05-01,Beleza,533,89.12,47500.96
2023-05-01,Casa & Jardim,225,254.88,57348.0
2023-05-01,Eletrônicos,330,845.57,279038.1
2023-05-01,Esportes,172,320.71,55162.12
2023-05-01,Moda,502,174.14,87418.28
2023-05-02,Beleza,416,93.58,38929.28
2023-05-02,Casa & Jardim,160,243.64,38982.4
2023-05-02,Eletrônicos,285,916.8,261288.0
2023-05-02,Esportes,140,335.89,47024.6
2023-05-02,Moda,375,186.18,69817.5
2023-05-03,Beleza,626,99.84,62499.84
2023-05-03,Casa & Jardim,215,278.86,59954.9
2023-05-03,Eletrônicos,362,813.51,294490.62
2023-05-03,Esportes,150,301.31,45196.5
2023-05-03,Moda,454,180.4,81901.6
2023-05-04,Beleza,400,90.01,36004.0
2023-05-04,Casa & Jardim,221,251.6,55603.6
2023-05-04,Eletrônicos,365,864.65,315597.25
2023-05-04,Esportes,181,303.91,55007.71
2023-05-04,Moda,506,180.26,91211.56
2023-05-05,Beleza,552,95.85,52909.2
2023-05-05,Casa & Jardim,244,252.53,61617.32
2023-05-05,Eletrônicos,429,851.73,365392.17
2023-05-05,Esportes,186,344.47,64071.42
2023-05-05,Moda,596,189.43,112900.28
2023-05-06,Beleza,659,98.03,64601.77
2023-05-06,Casa & Jardim,307,244.3,75000.1
2023-05-06,Eletrônicos,428,811.99,347531.72
2023-05-06,Esportes,214,303.11,64865.54
2023-05-06,Moda,620,185.68,115121.6
2023-05-07,Beleza,509,97.52,49637.68
2023-05-07,Casa & Jardim,267,265.61,70917.87
2023-05-07,Eletrônicos,426,807.36,343935.36
2023-05-07,Esportes,214,310.58,66464.12
2023-05-07,Moda,600,192.12,115272.0
2023-05-08,Beleza,606,95.38,57800.28
2023-05-08,Casa & Jardim,315,242.44,76368.6
2023-05-08,Eletrônicos,455,789.87,359390.85
2023-05-08,Esportes,184,308.77,56813.68
2023-05-08,Moda,836,185.6,155161.6
2023-05-09,Beleza,510,101.18,51601.8
2023-05-09,Casa & Jardim,349,278.95,97353.55
2023-05-09,Eletrônicos,548,913.8,500762.4
2023-05-09,Esportes,202,344.18,69524.36
2023-05-09,Moda,706,173.49,122483.94
2023-05-10,Beleza,739,96.33,71187.87
2023-05-10,Casa & Jardim,339,246.22,83468.58
2023-05-10,Eletrônicos,597,876.66,523366.02
2023-05-10,Esportes,247,294.42,72721.74
2023-05-10,Moda,726,188.84,137097.84
2023-05-11,Beleza,653,98.9,64581.7
2023-05-11,Casa & Jardim,311,274.72,85437.92
2023-05-11,Eletrônicos,485,802.93,389421.05
2023-05-11,Esportes,221,324.92,71807.32
2023-05-11,Moda,667,175.27,116905.09
2023-05-12,Beleza,675,99.47,67142.25
2023-05-12,Casa & Jardim,369,271.21,100076.49
2023-05-12,Eletrônicos,549,812.44,446029.56
2023-05-12,Esportes,264,303.9,80229.6
2023-05-12,Moda,705,193.78,136614.9
2023-05-13,Beleza,959,91.47,87719.73
2023-05-13,Casa & Jardim,405,278.09,112626.45
2023-05-13,Eletrônicos,724,855.03,619041.72
2023-05-13,Esportes,329,327.77,107836.33
2023-05-13,Moda,970,186.54,180943.8
2023-05-14,Beleza,838,93.64,78470.32
2023-05-14,Casa & Jardim,406,251.02,101914.12
2023-05-14,Eletrônicos,795,794.44,631579.8
2023-05-14,Esportes,345,310.75,107208.75
2023-05-14,Moda,993,181.79,180517.47
2023-05-15,Beleza,476,88.75,42245.0
2023-05-15,Casa & Jardim,218,251.22,54765.96
2023-05-15,Eletrônicos,421,901.33,379459.93
2023-05-15,Esportes,180,307.31,55315.8
2023-05-15,Moda,465,176.56,82100.4
2023-05-16,Beleza,439,100.55,44141.45
2023-05-16,Casa & Jardim,174,261.85,45561.9
2023-05-16,Eletrônicos,305,902.87,275375.35
2023-05-16,Esportes,175,317.56,55573.0
2023-05-16,Moda,487,170.3,82936.1
2023-05-17,Beleza,393,91.04,35778.72
2023-05-17,Casa & Jardim,180,245.85,44253.0
2023-05-17,Eletrônicos,332,911.97,302774.04
2023-05-17,Esportes,158,316.13,49948.54
2023-05-17,Moda,517,176.67,91338.39
2023-05-18,Beleza,428,93.75,40125.0
2023-05-18,Casa & Jardim,202,252.11,50926.22
2023-05-18,Eletrônicos,372,871.11,324052.92
2023-05-18,Esportes,161,321.92,51829.12
2023-05-18,Moda,545,166.33,90649.85
2023-05-19,Beleza,468,89.45,41862.6
2023-05-19,Casa & Jardim,271,260.14,70497.94
2023-05-19,Eletrônicos,422,856.92,361620.24
2023-05-19,Esportes,163,295.55,48174.65
2023-05-19,Moda,463,185.9,86071.7
2023-05-20,Beleza,515,91.9,47328.5
2023-05-20,Casa & Jardim,315,266.05,83805.75
2023-05-20,Eletrônicos,454,832.69,378041.26
2023-05-20,Esportes,256,329.22,84280.32
2023-05-20,Moda,608,189.13,114991.04
2023-05-21,Beleza,477,92.67,44203.59
2023-05-21,Casa & Jardim,315,245.68,77389.2
2023-05-21,Eletrônicos,414,817.33,338374.62
2023-05-21,Esportes,204,326.92,66691.68
2023-05-21,Moda,663,167.09,110780.67
2023-05-22,Beleza,552,98.75,54510.0
2023-05-22,Casa & Jardim,192,254.9,48940.8
2023-05-22,Eletrônicos,339,793.02,268833.78
2023-05-22,Esportes,187,322.12,60236.44
2023-05-22,Moda,468,180.14,84305.52
2023-05-23,Beleza,432,92.45,39938.4
2023-05-23,Casa & Jardim,208,256.4,53331.2
2023-05-23,Eletrônicos,408,811.94,331271.52
2023-05-23,Esportes,157,310.98,48823.86
2023-05-23,Moda,489,170.76,83501.64
2023-05-24,Beleza,466,98.72,46003.52
2023-05-24,Casa & Jardim,208,246.65,51303.2
2023-05-24,Eletrônicos,327,897.76,293567.52
2023-05-24,Esportes,182,324.4,59040.8
2023-05-24,Moda,501,188.64,94508.64
2023-05-25,Beleza,522,91.14,47575.08
2023-05-25,Casa & Jardim,222,255.52,56725.44
2023-05-25,Eletrônicos,369,849.34,313406.46
2023-05-25,Esportes,165,328.92,54271.8
2023-05-25,Moda,380,169.39,64368.2
2023-05-26,Beleza,484,88.36,42766.24
2023-05-26,Casa & Jardim,243,280.02,68044.86
2023-05-26,Eletrônicos,550,894.16,491788.0
2023-05-26,Esportes,201,314.78,63270.78
2023-05-26,Moda,634,190.52,120789.68
2023-05-27,Beleza,504,95.84,48303.36
2023-05-27,Casa & Jardim,301,255.08,76779.08
2023-05-27,Eletrônicos,436,829.3,361574.8
2023-05-27,Esportes,245,320.7,78571.5
2023-05-27,Moda,600,173.95,104370.0
2023-05-28,Beleza,635,95.42,60591.7
2023-05-28,Casa & Jardim,264,265.31,70041.84
2023-05-28,Eletrônicos,496,818.32,405886.72
2023-05-28,Esportes,199,314.27,62539.73
2023-05-28,Moda,563,190.7,107364.1
2023-05-29,Beleza,376,100.54,37803.04
2023-05-29,Casa & Jardim,246,247.19,60808.74
2023-05-29,Eletrônicos,425,901.49,383133.25
2023-05-29,Esportes,182,299.3,54472.6
2023-05-29,Moda,529,172.81,91416.49
2023-05-30,Beleza,456,92.1,41997.6
2023-05-30,Casa & Jardim,238,242.07,57612.66
2023-05-30,Eletrônicos,353,897.68,316881.04
2023-05-30,Esportes,134,315.17,42232.78
2023-05-30,Moda,485,183.6,89046.0
2023-05-31,Beleza,372,95.66,35585.52
2023-05-31,Casa & Jardim,231,253.13,58473.03
2023-05-31,Eletrônicos,398,899.95,358180.1
2023-05-31,Esportes,200,329.19,65838.0
2023-05-31,Moda,551,191.7,105626.7
2023-06-01,Beleza,383,88.51,33899.33
2023-06-01,Casa & Jardim,248,254.01,62994.48
2023-06-01,Eletrônicos,386,876.86,338467.96
2023-06-01,Esportes,165,333.93,55098.45
2023-06-01,Moda,494,165.95,81979.3
2023-06-02,Beleza,466,97.69,45523.54
2023-06-02,Casa & Jardim,209,245.38,51284.42
2023-06-02,Eletrônicos,420,874.5,367290.0
2023-06-02,Esportes,168,336.8,56582.4
2023-06-02,Moda,517,181.41,93788.97
2023-06-03,Beleza,623,99.61,62057.03
2023-06-03,Casa & Jardim,329,255.1,83927.9
2023-06-03,Eletrônicos,534,803.57,429106.38
2023-06-03,Esportes,230,319.25,73427.5
2023-06-03,Moda,628,173.88,109196.64
2023-06-04,Beleza,688,97.46,67052.48
2023-06-04,Casa & Jardim,292,244.7,71452.4
2023-06-04,Eletrônicos,481,901.8,433765.8
2023-06-04,Esportes,214,322.15,68940.1
2023-06-04,Moda,537,183.49,98534.13
2023-06-05,Beleza,444,92.8,41203.2
2023-06-05,Casa & Jardim,193,251.68,48574.24
2023-06-05,Eletrônicos,325,827.58,268963.5
2023-06-05,Esportes,125,314.53,39316.25
2023-06-05,Moda,385,175.22,67459.7
2023-06-06,Beleza,379,96.08,36414.32
2023-06-06,Casa & Jardim,184,265.94,48932.96
2023-06-06,Eletrônicos,326,883.12,287897.12
2023-06-06,Esportes,141,314.25,44309.25
2023-06-06,Moda,405,167.57,67865.85
2023-06-07,Beleza,482,98.73,47587.86
2023-06-07,Casa & Jardim,258,254.28,65604.24
2023-06-07,Eletrônicos,355,895.17,317785.35
2023-06-07,Esportes,139,338.49,47050.11
2023-06-07,Moda,557,188.17,104810.69
2023-06-08,Beleza,485,94.38,45774.3
2023-06-08,Casa & Jardim,315,273.48,86146.2
2023-06-08,Eletrônicos,435,851.02,370193.7
2023-06-08,Esportes,189,297.98,56318.22
2023-06-08,Moda,584,185.34,108238.56
2023-06-09,Beleza,588,99.83,58700.04
2023-06-09,Casa & Jardim,317,272.52,86388.84
2023-06-09,Eletrônicos,527,867.93,457399.11
2023-06-09,Esportes,212,312.04,66152.48
2023-06-09,Moda,573,175.17,100372.41
2023-06-10,Beleza,758,97.45,73867.1
2023-06-10,Casa & Jardim,310,246.69,76473.9
2023-06-10,Eletrônicos,592,817.33,483859.36
2023-06-10,Esportes,290,297.55,86289.5
2023-06-10,Moda,788,192.8,151926.4
2023-06-11,Beleza,809,101.13,81814.17
2023-06-11,Casa & Jardim,424,240.25,101866.0
2023-06-11,Eletrônicos,626,888.06,555925.56
2023-06-11,Esportes,298,339.71,101233.58
2023-06-11,Moda,740,184.08,136219.2
2023-06-12,Beleza,537,98.18,52722.66
2023-06-12,Casa & Jardim,237,267.91,63494.67
2023-06-12,Eletrônicos,560,796.55,446068.0
2023-06-12,Esportes,182,305.74,55644.68
2023-06-12,Moda,674,171.33,115476.42
2023-06-13,Beleza,512,99.92,51159.04
2023-06-13,Casa & Jardim,250,264.57,66142.5
2023-06-13,Eletrônicos,430,912.97,392577.1
2023-06-13,Esportes,153,339.13,51886.89
2023-06-13,Moda,677,177.65,120269.05
2023-06-14,Beleza,546,88.76,48462.96
2023-06-14,Casa & Jardim,272,249.22,67787.84
2023-06-14,Eletrônicos,534,828.49,442413.66
2023-06-14,Esportes,153,333.46,51019.38
2023-06-14,Moda,573,173.6,99472.8
2023-06-15,Beleza,510,94.05,47965.5
2023-06-15,Casa & Jardim,201,245.32,49309.32
2023-06-15,Eletrônicos,378,795.94,300865.32
2023-06-15,Esportes,208,337.78,70258.24
2023-06-15,Moda,494,173.56,85738.64
2023-06-16,Beleza,462,99.14,45802.68
2023-06-16,Casa & Jardim,243,251.6,61138.8
2023-06-16,Eletrônicos,406,909.46,369240.76
2023-06-16,Esportes,187,294.89,55144.43
2023-06-16,Moda,564,167.54,94492.56
2023-06-17,Beleza,514,88.55,45514.7
2023-06-17,Casa & Jardim,284,244.33,69389.72
2023-06-17,Eletrônicos,430,822.93,353859.9
2023-06-17,Esportes,231,332.3,76761.3
2023-06-17,Moda,615,180.54,111032.1
2023-06-18,Beleza,551,96.46,53149.46
2023-06-18,Casa & Jardim,272,252.0,68544.0
2023-06-18,Eletrônicos,457,878.31,401387.67
2023-06-18,Esportes,201,322.19,64760.19
2023-06-18,Moda,591,186.85,110428.35
2023-06-19,Beleza,492,88.76,43669.92
2023-06-19,Casa & Jardim,216,275.99,59613.84
2023-06-19,Eletrônicos,338,829.04,280215.52
2023-06-19,Esportes,119,321.05,38204.95
2023-06-19,Moda,406,185.89,75471.34
2023-06-20,Beleza,379,102.02,38665.58
2023-06-20,Casa & Jardim,245,262.25,64251.25
2023-06-20,Eletrônicos,296,866.44,256466.24
2023-06-20,Esportes,156,327.96,51161.76
2023-06-20,Moda,351,177.05,62144.55
2023-06-21,Beleza,421,99.67,41961.07
2023-06-21,Casa & Jardim,180,246.12,44301.6
2023-06-21,Eletrônicos,318,885.12,281468.16
2023-06-21,Esportes,192,338.5,64992.0
2023-06-21,Moda,415,173.21,71882.15
2023-06-22,Beleza,374,101.59,37994.66
2023-06-22,Casa & Jardim,224,277.33,62121.92
2023-06-22,Eletrônicos,368,785.34,289005.12
2023-06-22,Esportes,150,302.32,45348.0
2023-06-22,Moda,474,173.33,82158.42
2023-06-23,Beleza,494,92.64,45764.16
2023-06-23,Casa & Jardim,218,270.81,59036.58
2023-06-23,Eletrônicos,480,874.93,419966.4
2023-06-23,Esportes,140,329.6,46144.0
2023-06-23,Moda,455,173.88,79115.4
2023-06-24,Beleza,596,101.75,60643.0
2023-06-24,Casa & Jardim,238,253.3,60285.4
2023-06-24,Eletrônicos,451,842.64,380030.64
2023-06-24,Esportes,182,307.19,55908.58
2023-06-24,Moda,634,182.98,116009.32
2023-06-25,Beleza,494,87.46,43205.24
2023-06-25,Casa & Jardim,313,241.26,75514.38
2023-06-25,Eletrônicos,376,804.25,302398.0
2023-06-25,Esportes,229,315.81,72320.49
2023-06-25,Moda,614,167.82,103041.48
2023-06-26,Beleza,484,94.65,45810.6
2023-06-26,Casa & Jardim,215,249.89,53726.35
2023-06-26,Eletrônicos,256,890.09,227863.04
2023-06-26,Esportes,160,341.04,54566.4
2023-06-26,Moda,425,182.85,77711.25
2023-06-27,Beleza,421,102.52,43160.92
2023-06-27,Casa & Jardim,167,270.15,45115.05
2023-06-27,Eletrônicos,285,793.2,226062.0
2023-06-27,Esportes,172,295.44,50815.68
2023-06-27,Moda,424,183.56,77829.44
2023-06-28,Beleza,409,102.49,41918.41
2023-06-28,Casa & Jardim,208,277.44,57707.52
2023-06-28,Eletrônicos,371,874.55,324458.05
2023-06-28,Esportes,157,325.35,51079.95
2023-06-28,Moda,397,166.04,65917.88
2023-06-29,Beleza,462,93.6,43243.2
2023-06-29,Casa & Jardim,177,279.2,49418.4
2023-06-29,Eletrônicos,302,911.32,275218.64
2023-06-29,Esportes,176,308.91,54368.16
2023-06-29,Moda,530,193.39,102496.7
2023-06-30,Beleza,538,92.03,49512.14
2023-06-30,Casa & Jardim,224,257.71,57727.04
2023-06-30,Eletrônicos,442,802.54,354722.68
2023-06-30,Esportes,175,329.56,57673.0
2023-06-30,Moda,597,185.95,111012.15
2023-07-01,Beleza,439,88.71,38943.69
2023-07-01,Casa & Jardim,204,277.04,56516.16
2023-07-01,Eletrônicos,459,839.08,385137.72
2023-07-01,Esportes,171,296.18,50646.78
2023-07-01,Moda,502,183.17,91951.34
2023-07-02,Beleza,549,102.59,56321.91
2023-07-02,Casa & Jardim,256,262.87,67294.72
2023-07-02,Eletrônicos,412,868.84,357962.08
2023-07-02,Esportes,209,315.35,65908.15
2023-07-02,Moda,495,182.81,90490.95
2023-07-03,Beleza,458,91.76,42026.08
2023-07-03,Casa & Jardim,211,253.42,53471.62
2023-07-03,Eletrônicos,259,915.82,237197.38
2023-07-03,Esportes,159,335.38,53325.42
2023-07-03,Moda,379,190.54,72214.66
2023-07-04,Beleza,350,89.89,31461.5
2023-07-04,Casa & Jardim,201,257.24,51705.24
2023-07-04,Eletrônicos,276,837.67,231196.92
2023-07-04,Esportes,129,317.8,40996.2
2023-07-04,Moda,436,171.44,74747.84
2023-07-05,Beleza,383,91.73,35132.59
2023-07-05,Casa & Jardim,190,272.23,51723.7
2023-07-05,Eletrônicos,309,810.98,250592.82
2023-07-05,Esportes,176,336.75,59268.0
2023-07-05,Moda,451,182.52,82316.52
2023-07-06,Beleza,403,89.12,35915.36
2023-07-06,Casa & Jardim,232,278.35,64577.2
2023-07-06,Eletrônicos,343,786.23,269676.89
2023-07-06,Esportes,183,316.16,57857.28
2023-07-06,Moda,507,177.35,89916.45
2023-07-07,Beleza,520,100.62,52322.4
2023-07-07,Casa & Jardim,274,272.69,74717.06
2023-07-07,Eletrônicos,320,899.55,287856.0
2023-07-07,Esportes,153,321.85,49243.05
2023-07-07,Moda,581,166.04,96469.24
2023-07-08,Beleza,478,93.93,44898.54
2023-07-08,Casa & Jardim,289,274.35,79287.15
2023-07-08,Eletrônicos,505,846.36,427411.8
2023-07-08,Esportes,176,317.4,55862.4
2023-07-08,Moda,480,178.57,85713.6
2023-07-09,Beleza,562,91.77,51574.74
2023-07-09,Casa & Jardim,244,255.92,62444.48
2023-07-09,Eletrônicos,435,886.85,385779.75
2023-07-09,Esportes,173,331.19,57295.87
2023-07-09,Moda,604,193.18,116680.72
2023-07-10,Beleza,382,102.44,39132.08
2023-07-10,Casa & Jardim,192,267.23,51308.16
2023-07-10,Eletrônicos,329,896.89,295076.81
2023-07-10,Esportes,141,305.34,43052.94
2023-07-10,Moda,484,171.03,82778.52
2023-07-11,Beleza,470,88.23,41468.1
2023-07-11,Casa & Jardim,228,254.05,57923.4
2023-07-11,Eletrônicos,325,799.85,259951.25
2023-07-11,Esportes,132,306.06,40399.92
2023-07-11,Moda,393,184.97,72693.21
2023-07-12,Beleza,394,95.05,37449.7
2023-07-12,Casa & Jardim,191,265.61,50731.51
2023-07-12,Eletrônicos,374,786.42,294121.08
2023-07-12,Esportes,125,324.29,40536.25
2023-07-12,Moda,432,168.27,72692.64
2023-07-13,Beleza,323,92.2,29780.6
2023-07-13,Casa & Jardim,221,261.9,57879.9
2023-07-13,Eletrônicos,337,890.33,300041.21
2023-07-13,Esportes,137,321.9,44100.3
2023-07-13,Moda,438,187.15,81971.7
2023-07-14,Beleza,512,101.67,52055.04
2023-07-14,Casa & Jardim,213,247.69,52757.97
2023-07-14,Eletrônicos,405,847.49,343233.45
2023-07-14,Esportes,133,304.82,40541.06
2023-07-14,Moda,497,173.05,86005.85
2023-07-15,Beleza,569,99.64,56695.16
2023-07-15,Casa & Jardim,300,259.28,77784.0
2023-07-15,Eletrônicos,392,809.27,317233.84
2023-07-15,Esportes,155,296.22,45914.1
2023-07-15,Moda,638,178.11,113634.18
2023-07-16,Beleza,546,99.95,54572.7
2023-07-16,Casa & Jardim,236,248.19,58572.84
2023-07-16,Eletrônicos,520,848.86,441407.2
2023-07-16,Esportes,161,319.9,51503.9
2023-07-16,Moda,701,183.97,128962.97
2023-07-17,Beleza,459,92.01,42232.59
2023-07-17,Casa & Jardim,193,258.96,49979.28
2023-07-17,Eletrônicos,317,818.58,259489.86
2023-07-17,Esportes,183,330.6,60499.8
2023-07-17,Moda,500,172.57,86285.0
2023-07-18,Beleza,317,94.5,29956.5
2023-07-18,Casa & Jardim,201,276.55,55586.55
2023-07-18,Eletrônicos,278,890.47,247550.66
2023-07-18,Esportes,173,303.49,52503.77
2023-07-18,Moda,385,171.34,65965.9
2023-07-19,Beleza,366,91.74,33576.84
2023-07-19,Casa & Jardim,249,249.69,62172.81
2023-07-19,Eletrônicos,303,783.58,237424.74
2023-07-19,Esportes,161,342.9,55206.9
2023-07-19,Moda,447,190.87,85318.89
2023-07-20,Beleza,420,88.89,37333.8
2023-07-20,Casa & Jardim,212,257.78,54649.36
2023-07-20,Eletrônicos,263,791.85,208256.55
2023-07-20,Esportes,141,301.36,42491.76
2023-07-20,Moda,407,173.4,70573.8
2023-07-21,Beleza,483,95.41,46083.03
2023-07-21,Casa & Jardim,225,239.24,53829.0
2023-07-21,Eletrônicos,353,863.6,304850.8
2023-07-21,Esportes,143,297.48,42539.64
2023-07-21,Moda,465,172.73,80319.45
2023-07-22,Beleza,533,93.99,50096.67
2023-07-22,Casa & Jardim,256,240.83,61652.48
2023-07-22,Eletrônicos,319,821.67,262112.73
2023-07-22,Esportes,196,311.07,60969.72
2023-07-22,Moda,573,186.7,106979.1
2023-07-23,Beleza,448,99.56,44602.88
2023-07-23,Casa & Jardim,294,262.11,77060.34
2023-07-23,Eletrônicos,461,888.06,409395.66
2023-07-23,Esportes,204,321.73,65632.92
2023-07-23,Moda,521,183.07,95379.47
2023-07-24,Beleza,377,92.47,34861.19
2023-07-24,Casa & Jardim,206,245.57,50587.42
2023-07-24,Eletrônicos,329,787.39,259051.31
2023-07-24,Esportes,131,301.76,39530.56
2023-07-24,Moda,395,193.0,76235.0
2023-07-25,Beleza,467,92.21,43062.07
2023-07-25,Casa & Jardim,204,269.62,55002.48
2023-07-25,Eletrônicos,269,814.92,219213.48
2023-07-25,Esportes,146,311.65,45500.9
2023-07-25,Moda,421,189.75,79884.75
2023-07-26,Beleza,359,90.98,32661.82
2023-07-26,Casa & Jardim,240,271.22,65092.8
2023-07-26,Eletrônicos,318,916.19,291348.42
2023-07-26,Esportes,128,324.38,41520.64
2023-07-26,Moda,460,192.46,88531.6
2023-07-27,Beleza,419,101.57,42557.83
2023-07-27,Casa & Jardim,208,253.41,52709.28
2023-07-27,Eletrônicos,331,866.07,286669.17
2023-07-27,Esportes,142,305.82,43426.44
2023-07-27,Moda,474,181.27,85921.98
2023-07-28,Beleza,503,94.73,47649.19
2023-07-28,Casa & Jardim,244,266.18,64947.92
2023-07-28,Eletrônicos,325,877.54,285200.5
2023-07-28,Esportes,167,304.03,50773.01
2023-07-28,Moda,536,186.99,100226.64
2023-07-29,Beleza,597,95.31,56900.07
2023-07-29,Casa & Jardim,255,273.14,69650.7
2023-07-29,Eletrônicos,416,826.4,343782.4
2023-07-29,Esportes,246,307.91,75745.86
2023-07-29,Moda,498,186.85,93051.3
2023-07-30,Beleza,578,90.4,52251.2
2023-07-30,Casa & Jardim,239,264.05,63107.95
2023-07-30,Eletrônicos,421,852.41,358864.61
2023-07-30,Esportes,174,295.02,51333.48
2023-07-30,Moda,519,176.29,91494.51
2023-07-31,Beleza,375,90.65,33993.75
